anno,provincia,comune,giorno,organo_di_rilevazione,localizzazione_incidente,denominazione_della_strada,tronco_di_strada_o_autostrada,tipo_di_strada,pavimentazione,intersezione_o_non_interse3,fondo_stradale,segnaletica,condizioni_meteorologiche,natura_incidente,tipo_veicolo_a,tipo_veicoli__b_,tipo_veicolo__c_,veicolo__a____circostanze_10,veicolo__a____circostanze_11,veicolo__b____circostanze_13,veicolo__b____circostanze_14,veicolo__a___anno_immatric18,immatricolazione_veicolo__b_,immatricolazione_veicolo__c_,veicolo__a___et__conducente,veicolo__a___sesso_conducente,veicolo__a___esito_conducente,veicolo__a___patente_condu29,veicolo__a___anno_rilascio30,veicolo__a___passeggeri_an35,veicolo__a___et__passegger36,veicolo__a___sesso_passegg37,veicolo__a___esito_passegg38,veicolo__a___et__passegger39,veicolo__a___sesso_passegg40,veicolo__a___esito_passegg41,veicolo__a___et__passegger42,veicolo__a___sesso_passegg43,veicolo__a___esito_passegg44,veicolo__a___et__passegger45,veicolo__a___sesso_passegg46,veicolo__a___altri_passegg47,veicolo__a___altri_passegg48,veicolo__a___altri_passegg49,veicolo__a___altri_passegg50,veicolo__b___et__conducente,veicolo__b___sesso_conducente,veicolo__b___esito_conducente,veicolo__b___patente_condu51,veicolo__b___anno_rilascio52,veicolo__b___passeggeri_an57,veicolo__b___et__passegger58,veicolo__b___sesso_passegg59,veicolo__b___esito_passegg60,veicolo__b___et__passegger61,veicolo__b___sesso_passegg62,veicolo__b___esito_passegg63,veicolo__b___et__passegger64,veicolo__b___sesso_passegg65,veicolo__b___esito_passegg66,veicolo__b___et__passegger67,veicolo__b___sesso_passegg68,veicolo__b___altri_passegg69,veicolo__b___altri_passegg70,veicolo__b___altri_passegg71,veicolo__b___altri_passegg72,veicolo__c___et__conducente,veicolo__c___sesso_conducente,veicolo__c___esito_conducente,veicolo__c___patente_condu73,veicolo__c___anno_rilascio74,veicolo__c___passeggeri_an79,veicolo__c___et__passegger80,veicolo__c___sesso_passegg81,veicolo__c___esito_passegg82,veicolo__c___et__passegger83,veicolo__c___sesso_passegg84,veicolo__c___esito_passegg85,veicolo__c___et__passegger86,veicolo__c___sesso_passegg87,veicolo__c___esito_passegg88,veicolo__c___et__passegger89,veicolo__c___sesso_passegg90,veicolo__c___altri_passegg91,veicolo__c___altri_passegg92,veicolo__c___altri_passegg93,veicolo__c___altri_passegg94,pedone_morto_1__sesso,pedone_morto_1__et_,pedone_ferito_1__sesso,pedone_ferito_1__et_,pedone_morto_2__sesso,pedone_morto_2__et_,pedone_ferito_2__sesso,pedone_ferito_2__et_,pedone_morto_3__sesso,pedone_morto_3__et_,pedone_ferito_3__sesso,pedone_ferito_3__et_,pedone_morto_4__sesso,pedone_morto_4__et_,pedone_ferito_4__sesso,pedone_ferito_4__et_,altri_veicoli_coinvolti,morti_maschi_coinvolti_su_95,morti_femmine_coinvolti_su96,feriti_maschi_coinvolti_su97,feriti_femmine_coinvolti_s98,morti_entro_24_ore,morti_entro_30_giorni,feriti,descrizione_strada,Ora,chilometri,ettometrica,trimestre,PRO_COM,COMUNE,PROVINCIA,giorno_num,morti,STRADA
18,3,135,Materdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autocarro,null,21,  ,20,  ,           ,2015       ,           ,45-54,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,20,76,824,2,3135,San Pietro Mosezzo,Novara,2,0,A04
18,3,135,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autocarro,Autocarro,null,22,  ,20,  ,2012       ,           ,           ,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,16,79,525,3,3135,San Pietro Mosezzo,Novara,1,0,A04
18,3,135,Giovedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autocarro,Autocarro,null,21,  ,20,  ,2018       ,           ,           ,30-44,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,20,79,100,3,3135,San Pietro Mosezzo,Novara,4,0,A04
18,3,159,Venerdi,1,7,A04,  ,1,1,Curva,1,Verticale e orizzontale,Sereno,Scontro frontale,Autovettura privata,Autosnodato o autoarticolato,null,21,  ,20,  ,2018       ,2011       ,           ,65+  ,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,3,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,13,73,900,3,3159,Vicolungo,Novara,5,0,A04
18,3,159,Venerdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",Autovettura privata,null,null,72,  ,75,  ,           ,           ,           ,30-44,1,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,17,74,000,3,3159,Vicolungo,Novara,5,0,A04
18,3,159,Giovedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,20,  ,22,  ,2009       ,2016       ,           ,45-54,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,2,2,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,19,74,080,3,3159,Vicolungo,Novara,4,0,A04
18,3,159,Mercoledi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Trattore stradale o motrice,Autovettura privata,null,20,  ,21,  ,           ,           ,           ,30-44,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,15,73,100,3,3159,Vicolungo,Novara,3,0,A04
18,3,159,Sabato,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Urto con ostacolo,Autovettura privata,null,null,00,  ,00,  ,           ,           ,           ,30-44,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,22,74,250,3,3159,Vicolungo,Novara,6,0,A04
18,3,159,Mercoledi,1,7,A04,  ,1,1,Rettilineo,2,Verticale e orizzontale,Pioggia,Tamponamento,Autovettura privata,Autovettura privata,null,20,  ,23,  ,           ,           ,           ,18-29,1,2,2,"(2013,2018]",2,15-17,4,2,18-29,4, ,     , , ,     , ,0,0,0,0,18-29,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,3,                                                         ,21,75,200,4,3159,Vicolungo,Novara,3,0,A04
18,24,4,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Altro,Tamponamento,Autovettura privata,Autovettura privata,Autocarro,  ,  ,  ,81,           ,2014       ,           ,n.i. ,1,1, ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(1994,1998]",2,65+  ,3, ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,13,325,500,1,24004,Altavilla Vicentina,Vicenza,1,0,A04
18,24,4,Domenica,1,7,A04,  ,1,1,Rettilineo,2,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",Autovettura privata,null,null,71,  ,73,  ,           ,           ,           ,18-29,2,2,2,"(2013,2018]",2,18-29,3,2,18-29,4,2,18-29,3, ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,4,                                                         ,23,323,900,1,24004,Altavilla Vicentina,Vicenza,7,0,A04
18,24,4,Sabato,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",Autocarro,null,null,72,  ,75,  ,           ,           ,           ,18-29,1,2,2,"(2013,2018]",2,30-44,3, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,14,322,100,2,24004,Altavilla Vicentina,Vicenza,6,0,A04
18,24,4,Giovedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,21,  ,22,  ,           ,2016       ,           ,55-64,1,1,2,<=1978     , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(2008,2013]",2,18-29,4, ,     , , ,     , , ,     , ,0,0,0,0,55-64,2,2,2,"(2013,2018]",2,45-54,4, ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,0,0,4,                                                         ,12,324,250,3,24004,Altavilla Vicentina,Vicenza,4,0,A04
18,24,4,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,21,  ,20,  ,2014       ,           ,           ,18-29,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,2,"(2008,2013]",2,30-44,3, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,4,324,500,3,24004,Altavilla Vicentina,Vicenza,1,0,A04
18,24,4,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,21,  ,20,  ,           ,           ,           ,30-44,1,2,2,           ,2,30-44,4, ,     , , ,     , , ,     , ,0,0,0,0,55-64,2,2,2,"(1984,1988]",2,30-44,4, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,4,                                                         ,24,322,300,4,24004,Altavilla Vicentina,Vicenza,7,0,A04
18,24,4,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Urto con ostacolo,Autovettura privata,null,null,  ,82,65,  ,2018       ,           ,           ,30-44,1,1,2,"(2013,2018]",2,30-44,4, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,8,324,600,4,24004,Altavilla Vicentina,Vicenza,7,0,A04
18,24,4,Venerdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Nebbia,Scontro laterale,Autovettura privata,Trattore stradale o motrice,null,22,  ,20,  ,2009       ,           ,           ,n.i. ,2,2, ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,3,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,19,324,500,4,24004,Altavilla Vicentina,Vicenza,5,0,A04
18,24,15,Sabato,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",Autovettura privata,null,null,71,  ,74,  ,2009       ,           ,           ,45-54,1,1,4,"(2013,2018]",2,10-14,4, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,16,320,250,3,24015,Brendola,Vicenza,6,0,A04
18,24,15,Sabato,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Altro,Scontro laterale,Autovettura privata,Trattore stradale o motrice,null,22,  ,20,  ,           ,2014       ,           ,55-64,1,1,3,"(2013,2018]",2,65+  ,4, ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,10,320,600,4,24015,Brendola,Vicenza,6,0,A04
18,24,43,Lunedi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Urto con ostacolo,Autovettura privata,null,null,64,  ,65,  ,           ,           ,           ,55-64,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,2,310,400,3,24043,Gambellara,Vicenza,1,0,A04
18,24,46,Mercoledi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,21,  ,20,  ,           ,           ,           ,65+  ,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,2,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,7,342,200,1,24046,Grisignano di Zocco,Vicenza,3,0,A04
18,24,46,Giovedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autosnodato o autoarticolato,Autovettura privata,null,23,  ,20,  ,2016       ,           ,           ,18-29,1,2,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,10,343,800,1,24046,Grisignano di Zocco,Vicenza,4,0,A04
18,24,46,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,2016       ,2016       ,2018       ,30-44,2,2,2,"(1994,1998]",2,0-5  ,4,2,6-9  ,3, ,     , , ,     , ,0,0,0,0,45-54,1,2,2,"(2013,2018]",2,45-54,4, ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,5,                                                         ,11,343,200,2,24046,Grisignano di Zocco,Vicenza,1,0,A04
18,24,46,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,           ,           ,           ,55-64,2,1,2,"(1978,1983]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,"(2013,2018]", ,     , ,2,30-44,4, ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,0,0,2,                                                         ,11,343,900,2,24046,Grisignano di Zocco,Vicenza,1,0,A04
18,24,46,Domenica,1,7,A04,  ,1,1,Rettilineo,1,Orizzontale,Sereno,"Fuoriuscita, sbandamento",Autovettura privata,null,null,72,  ,75,  ,           ,           ,           ,30-44,2,2,2,"(1988,1993]",2,30-44,3,2,10-14,4, ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,3,                                                         ,11,342,500,2,24046,Grisignano di Zocco,Vicenza,7,0,A04
18,24,46,Materdi,1,7,A04,  ,1,1,Rettilineo,1,Orizzontale,Sereno,Scontro laterale,Autosnodato o autoarticolato,Autovettura privata,null,20,  ,23,  ,2011       ,           ,           ,18-29,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,2,2,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,24,343,600,2,24046,Grisignano di Zocco,Vicenza,2,0,A04
18,24,46,Venerdi,1,7,A04,  ,1,1,Rettilineo,1,Orizzontale,Sereno,Tamponamento,Autovettura privata,Autosnodato o autoarticolato,null,23,  ,20,  ,           ,           ,           ,18-29,1,2,2,"(2013,2018]",2,45-54,4,2,18-29,3,2,45-54,3, ,     , ,0,0,0,0,30-44,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,4,                                                         ,9,343,700,3,24046,Grisignano di Zocco,Vicenza,5,0,A04
18,24,46,Materdi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,Trattore stradale o motrice,22,  ,20,  ,           ,           ,2018       ,45-54,2,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,3,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,23,344,400,3,24046,Grisignano di Zocco,Vicenza,2,0,A04
18,24,46,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autocarro,Autovettura privata,null,22,  ,20,  ,2016       ,           ,           ,45-54,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,2,2,"(2013,2018]",2,18-29,4, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,19,340,700,4,24046,Grisignano di Zocco,Vicenza,1,0,A04
18,24,47,Sabato,1,7,A04,  ,1,1,Rettilineo,1,Orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,22,  ,20,  ,           ,2011       ,           ,30-44,1,2,4,"(2013,2018]",2,15-17,3, ,     , , ,     , , ,     , ,0,0,0,0,18-29,1,2,2,"(2008,2013]",2,45-54,4, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,4,                                                         ,11,339,900,1,24047,Grumolo delle Abbadesse,Vicenza,6,0,A04
18,24,47,Materdi,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Altro,"Fuoriuscita, sbandamento",Autovettura privata,null,null,71,  ,75,  ,2015       ,           ,           ,30-44,1,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,11,338,790,2,24047,Grumolo delle Abbadesse,Vicenza,2,0,A04
18,24,47,Domenica,1,7,A04,  ,1,1,Rettilineo,2,Orizzontale,Pioggia,Scontro laterale,Autovettura privata,Autocarro,null,20,  ,  ,  ,           ,           ,           ,30-44,1,2,3,"(2008,2013]", ,     , ,2,6-9  ,4, ,     , , ,     , ,0,0,0,0,45-54,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,24,339,700,3,24047,Grumolo delle Abbadesse,Vicenza,7,0,A04
18,24,47,Mercoledi,1,7,A04,  ,1,1,Rettilineo,1,Orizzontale,Sereno,Tamponamento,Autocarro,Autovettura privata,null,22,  ,20,  ,           ,           ,           ,30-44,1,1,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,2,"(1979,1983]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,9,337,800,4,24047,Grumolo delle Abbadesse,Vicenza,3,0,A04
18,24,47,Sabato,1,7,A04,  ,1,1,Rettilineo,1,Temporanea di cantiere,Altro,Scontro frontale-laterale,Trattore stradale o motrice,Autovettura privata,Autocarro,20,  ,23,  ,2018       ,2018       ,"(1978,1988]",45-54,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,2,"(1979,1983]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,1,340,000,4,24047,Grumolo delle Abbadesse,Vicenza,6,0,A04
18,24,47,Lunedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Altro,Tamponamento,Trattore stradale o motrice,Trattore stradale o motrice,Autocarro,22,  ,20,  ,2012       ,           ,2018       ,45-54,1,3,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,1,3,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,1,0,0,                                                         ,11,338,800,4,24047,Grumolo delle Abbadesse,Vicenza,1,1,A04
18,24,60,Giovedi,1,7,A04,  ,1,1,Rettilineo,1,Verticale e orizzontale,Sereno,Scontro laterale,Autovettura privata,Autovettura privata,Autovettura privata,22,  ,20,  ,2016       ,2013       ,2010       ,55-64,1,2,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(1994,1998]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,30-44,1,1,2,"(2003,2008]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,1,0,0,0,0,0,0,1,                                                         ,12,315,500,1,24060,Montebello Vicentino,Vicenza,4,0,A04
18,24,60,Domenica,1,7,A04,  ,3,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,21,  ,20,  ,           ,           ,           ,18-29,1,1,2,"(2008,2013]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,55-64,1,2,2,"(2013,2018]",2,45-54,4, ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,2,                                                         ,8,315,300,2,24060,Montebello Vicentino,Vicenza,7,0,A04
18,24,60,Domenica,1,7,A04,  ,2,1,Rettilineo,1,Verticale e orizzontale,Sereno,Tamponamento,Autovettura privata,Autovettura privata,null,21,  ,20,  ,           ,           ,           ,65+  ,1,1,2,"(1994,1998]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,45-54,1,2,2,"(2013,2018]", ,     , , ,     , , ,     , , ,     , ,0,0,0,0,     , , , ,           , ,     , , ,     , , ,     , , ,     , ,0,0,0,0, ,     , ,     , ,     , ,     , ,     , ,     , ,     , ,     ,0,0,0,0,0,0,0,1,                                                         ,15,312,100,2,24060,Montebello Vicentino,Vicenza,7,0,A04
